PCA1,PCA2,PCA3,PCA4,PCA5,PCA6,PCA7,PCA8,PCA9
-7.479323984379395,3.7450305585756283,4.637376234849828,1.1125121008028425,0.14722373183560652,0.6099968935876087,1.5334478598933083,0.5761183982745341,-0.12766730478754434
-7.923273499338141,0.6758351755338753,3.723943275386617,-2.104645064067647,0.35234831238688225,1.4922750187431637,0.08589531483860613,-0.683446356292361,-1.0533647722697783
-7.312700034561771,-0.3372762557182141,4.8568730131394195,-0.6319176502460155,1.9545393344610247,1.7090913000893244,0.5062756800541353,-2.393807451347707,1.531672284725288
-5.969870705092316,-2.527590190617262,3.328272073197555,2.114989320779002,1.2573958938159067,0.9371451370130167,1.4993328642063382,-1.978700690604913,0.018709764603361153
-6.3915089356740005,0.5358405167369461,2.92402116882731,-0.42182106089298904,1.4629348947684249,-0.20424908447350248,-1.1120511395097687,-0.716430290300137,1.4931152383713684
-7.709887036671125,1.9591450035008169,3.8367301798417905,-1.5234221369849879,1.4956123585962213,0.8313378631773106,0.1850497725687235,-0.16168370540530858,-1.9076174133464783
-7.416760075077929,1.3875617820145498,4.715600580035797,0.39297051786069065,1.0649427104441465,1.6478421631156301,-0.1772174720309203,-1.7638379466870848,0.49698548627288824
-7.974143129876347,-0.42313142163076495,2.3458692434810713,1.4207536524224844,-0.8007013829589782,1.618176212318814,0.16698661239822957,-1.9794428497453829,-0.8415078056753368
-6.999231544825604,-2.4336188807610726,2.5594118403049286,6.331251194390659,1.7683621431931886,1.3416695214462713,2.5297141658322166,-0.7837131555998603,0.2999624920977799
-5.839996258351439,-0.06867599144166808,2.7120872157113687,4.921701426672826,-0.1734937675603282,1.481853044683616,-0.6570076318773637,-1.460131132093767,-1.2040488218278558
-5.349241728054863,2.6194326533450583,3.1222099966731345,1.6564135935335549,-1.5244759192019612,1.3619050423773804,-0.07879851583002612,-0.8694781312190087,-0.33429098473267305
-6.700089070138447,-0.007384973585708577,2.422636995355994,2.2160170093477114,-0.4644149115625755,1.9623564233123323,1.868227848727376,0.2657729423326361,-2.4691417185120543
-7.950853361536386,2.053389250374876,0.19407860056403117,-2.182684876216332,-0.7615621659073685,2.2571065952650695,-1.6153306581881552,0.0471141733987316,-2.3027171451952717
-7.9461790518154505,5.421104356004522,1.489321498989812,-5.511876446484769,-0.13603184722420264,0.9430163050961131,-1.6738522666443287,-1.062149136301645,-2.382642769370919
-9.224511894764321,5.69727276050471,4.517791300990421,-4.890715585983612,0.5242794343039641,0.395772800999968,0.04893359548472084,-1.7129357754378842,-2.133857240050567
-7.983194885090528,7.903244030045976,4.879020374837014,-2.352535056948573,-2.4005227000364697,-0.11928023279100217,-0.49619669240651254,-2.209580219798141,-3.218311830743343
-8.738793277475422,3.838813981107278,5.190242921367366,-3.98202635565249,-0.659246474686902,-1.29959291845939,-0.8460725671621196,-4.032119387519653,0.40486927423499447
-9.162164423704343,3.1266663132143475,4.742139018239169,-2.064493247069783,-0.7381319551364115,-0.5948090887671578,0.07954035912433076,-2.3656538197464285,-1.3187370791598392
-8.402823842954033,1.884274747532363,3.880649799088272,-0.2561597381608612,-1.458318916239965,-1.1244950331538646,-0.7535994173900623,-3.2773826170619067,0.38433180798587524
-8.26492004369881,-0.11161315561331915,1.4575039295424221,-2.4219057360392053,-1.567166629656823,-1.0473046217439372,-0.46431587540170927,-2.426022502906729,-1.973906700180585
-7.238032322499553,-0.9294361313615682,0.2753579904992143,-1.2172311404957952,-1.2118500060498196,1.2365358371000934,0.7337686194104825,-0.35581702758439393,-0.595820572569314
-7.891169539013338,-4.323963824859048,-0.5542572972628796,2.3679639363454092,-1.3160259278678663,0.9176151735029029,1.548553797111853,-2.0501762745606973,-1.6388002983281926
-7.822007212007684,-4.78455364989965,-5.712219919606666,3.848740150296639,1.4112663889150452,1.4268177735890895,0.305215614250897,0.5529488850051391,-1.6064295718505814
-7.009361403022521,-2.0127662611320734,-2.469377179092826,0.5024765724220758,0.8837431759806622,0.9275846002628857,0.1341288184860783,-0.23841768823350634,-2.7894629217795925
-6.7447722460964545,-2.419578618557266,0.7210676472645038,2.6901475390852414,-0.09898709071529412,0.17735252704629242,0.8043250283775837,-1.0612842508035154,0.3790402018837691
-4.7997111452552845,-4.531969692858025,0.6963979840343569,2.0439117570774026,0.7242436633924454,0.7233904101107493,-0.9956048869465464,-0.25185359818678327,-0.5781460371974804
-3.9712158806152176,-5.492719338324149,0.12840986806438093,2.8918268306884487,0.7041339089552674,1.7666481192877284,-0.7714775589959079,-0.5102352114299487,0.6683150936436645
-4.208282206496918,-5.102953001696646,-0.6983143101223007,0.5434964332577117,2.3900363222563703,1.7715952905685253,-3.5512598213716644,-2.794257845726684,0.3567858252387314
